web-scraper-order,web-scraper-start-url,Date,Open,High,Low,Close*,name
"1620589814-743","https://finance.yahoo.com/quote/GOOG/history?period1=1293840000&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Mar 01, 2016","703.62","757.88","685.34","744.95","Alphabet Inc. (GOOG)"
"1620589835-1241","https://finance.yahoo.com/quote/FB/history?period1=1337385600&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Feb 01, 2020","203.44","218.77","181.82","192.47","Facebook, Inc. (FB)"
"1620589824-1025","https://finance.yahoo.com/quote/AAPL/history?period1=1293840000&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Nov 05, 2015","0.13 Dividend","null","null","null","Apple Inc. (AAPL)"
"1620589814-778","https://finance.yahoo.com/quote/GOOG/history?period1=1293840000&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Jun 01, 2013","434.87","453.72","422.03","438.54","Alphabet Inc. (GOOG)"
"1620589814-794","https://finance.yahoo.com/quote/GOOG/history?period1=1293840000&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Feb 01, 2012","291.38","311.63","288.49","307.97","Alphabet Inc. (GOOG)"
"1620589814-733","https://finance.yahoo.com/quote/GOOG/history?period1=1293840000&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Jan 01, 2017","778.81","841.95","775.80","796.79","Alphabet Inc. (GOOG)"
"1620589819-886","https://finance.yahoo.com/quote/NFLX/history?period1=1293840000&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Jan 01, 2015","49.15","65.34","45.26","63.11","Netflix, Inc. (NFLX)"
"1620589819-923","https://finance.yahoo.com/quote/NFLX/history?period1=1293840000&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Dec 01, 2011","9.20","11.08","9.14","9.90","Netflix, Inc. (NFLX)"
"1620589819-825","https://finance.yahoo.com/quote/NFLX/history?period1=1293840000&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Jan 01, 2020","326.10","359.85","321.20","345.09","Netflix, Inc. (NFLX)"
"1620589835-1305","https://finance.yahoo.com/quote/FB/history?period1=1337385600&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Oct 01, 2014","78.78","81.16","70.32","74.99","Facebook, Inc. (FB)"
"1620589814-798","https://finance.yahoo.com/quote/GOOG/history?period1=1293840000&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Oct 01, 2011","253.97","300.22","239.40","295.21","Alphabet Inc. (GOOG)"
"1620589824-1048","https://finance.yahoo.com/quote/AAPL/history?period1=1293840000&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Jun 09, 2014","7:1 Stock Split","null","null","null","Apple Inc. (AAPL)"
"1620589819-865","https://finance.yahoo.com/quote/NFLX/history?period1=1293840000&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Sep 01, 2016","97.81","100.35","93.26","98.55","Netflix, Inc. (NFLX)"
"1620589819-860","https://finance.yahoo.com/quote/NFLX/history?period1=1293840000&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Feb 01, 2017","141.20","145.95","139.05","142.13","Netflix, Inc. (NFLX)"
"1620589814-757","https://finance.yahoo.com/quote/GOOG/history?period1=1293840000&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Feb 01, 2015","530.27","563.16","517.13","556.87","Alphabet Inc. (GOOG)"
"1620589819-813","https://finance.yahoo.com/quote/NFLX/history?period1=1293840000&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Jan 01, 2021","539.00","593.29","485.67","532.39","Netflix, Inc. (NFLX)"
"1620589824-1096","https://finance.yahoo.com/quote/AAPL/history?period1=1293840000&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Mar 01, 2011","12.70","12.92","11.65","12.45","Apple Inc. (AAPL)"
"1620589814-767","https://finance.yahoo.com/quote/GOOG/history?period1=1293840000&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Apr 01, 2014","557.18","603.17","501.42","525.22","Alphabet Inc. (GOOG)"
"1620589819-874","https://finance.yahoo.com/quote/NFLX/history?period1=1293840000&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Dec 01, 2015","124.47","133.27","113.85","114.38","Netflix, Inc. (NFLX)"
"1620589824-1003","https://finance.yahoo.com/quote/AAPL/history?period1=1293840000&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Apr 01, 2017","35.93","36.37","35.01","35.91","Apple Inc. (AAPL)"
"1620589830-1123","https://finance.yahoo.com/quote/AMZN/history?period1=1293840000&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Jun 01, 2019","1,760.01","1,935.20","1,672.00","1,893.63","Amazon.com, Inc. (AMZN)"
"1620589819-891","https://finance.yahoo.com/quote/NFLX/history?period1=1293840000&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Aug 01, 2014","60.25","69.33","58.93","68.23","Netflix, Inc. (NFLX)"
"1620589824-1054","https://finance.yahoo.com/quote/AAPL/history?period1=1293840000&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Feb 06, 2014","0.108929 Dividend","null","null","null","Apple Inc. (AAPL)"
"1620589824-1029","https://finance.yahoo.com/quote/AAPL/history?period1=1293840000&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Aug 06, 2015","0.13 Dividend","null","null","null","Apple Inc. (AAPL)"
"1620589824-1008","https://finance.yahoo.com/quote/AAPL/history?period1=1293840000&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Dec 01, 2016","27.59","29.50","27.06","28.95","Apple Inc. (AAPL)"
"1620589814-739","https://finance.yahoo.com/quote/GOOG/history?period1=1293840000&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Jul 01, 2016","692.20","778.55","688.22","768.79","Alphabet Inc. (GOOG)"
"1620589824-986","https://finance.yahoo.com/quote/AAPL/history?period1=1293840000&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","May 01, 2018","41.60","47.59","41.32","46.72","Apple Inc. (AAPL)"
"1620589814-708","https://finance.yahoo.com/quote/GOOG/history?period1=1293840000&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Feb 01, 2019","1,112.40","1,147.00","1,086.00","1,119.92","Alphabet Inc. (GOOG)"
"1620589830-1111","https://finance.yahoo.com/quote/AMZN/history?period1=1293840000&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Jun 01, 2020","2,448.00","2,796.00","2,437.13","2,758.82","Amazon.com, Inc. (AMZN)"
"1620589814-694","https://finance.yahoo.com/quote/GOOG/history?period1=1293840000&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Apr 01, 2020","1,122.00","1,359.99","1,079.81","1,348.66","Alphabet Inc. (GOOG)"
"1620589814-736","https://finance.yahoo.com/quote/GOOG/history?period1=1293840000&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Oct 01, 2016","774.25","816.68","769.50","784.54","Alphabet Inc. (GOOG)"
"1620589830-1157","https://finance.yahoo.com/quote/AMZN/history?period1=1293840000&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Aug 01, 2016","759.87","774.98","750.35","769.16","Amazon.com, Inc. (AMZN)"
"1620589819-855","https://finance.yahoo.com/quote/NFLX/history?period1=1293840000&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Jul 01, 2017","149.80","191.50","144.25","181.66","Netflix, Inc. (NFLX)"
"1620589814-785","https://finance.yahoo.com/quote/GOOG/history?period1=1293840000&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Nov 01, 2012","338.48","348.30","316.81","347.88","Alphabet Inc. (GOOG)"
"1620589824-1046","https://finance.yahoo.com/quote/AAPL/history?period1=1293840000&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Aug 01, 2014","23.73","25.73","23.32","25.63","Apple Inc. (AAPL)"
"1620589814-768","https://finance.yahoo.com/quote/GOOG/history?period1=1293840000&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Mar 27, 2014","2002:1000 Stock Split","null","null","null","Alphabet Inc. (GOOG)"
"1620589830-1173","https://finance.yahoo.com/quote/AMZN/history?period1=1293840000&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Apr 01, 2015","372.10","452.65","368.34","421.78","Amazon.com, Inc. (AMZN)"
"1620589824-1072","https://finance.yahoo.com/quote/AAPL/history?period1=1293840000&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Jan 01, 2013","19.78","19.82","15.54","16.27","Apple Inc. (AAPL)"
"1620589830-1100","https://finance.yahoo.com/quote/AMZN/history?period1=1293840000&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","May 01, 2021","3,484.73","3,486.65","3,247.20","3,291.61","Amazon.com, Inc. (AMZN)"
"1620589819-816","https://finance.yahoo.com/quote/NFLX/history?period1=1293840000&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Oct 01, 2020","506.03","572.49","472.21","475.74","Netflix, Inc. (NFLX)"
"1620589824-1088","https://finance.yahoo.com/quote/AAPL/history?period1=1293840000&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Nov 01, 2011","14.19","14.57","12.98","13.65","Apple Inc. (AAPL)"
"1620589830-1200","https://finance.yahoo.com/quote/AMZN/history?period1=1293840000&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Jan 01, 2013","256.08","284.72","253.26","265.50","Amazon.com, Inc. (AMZN)"
"1620589830-1148","https://finance.yahoo.com/quote/AMZN/history?period1=1293840000&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","May 01, 2017","927.80","1,001.20","927.80","994.62","Amazon.com, Inc. (AMZN)"
"1620589824-1009","https://finance.yahoo.com/quote/AAPL/history?period1=1293840000&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Nov 03, 2016","0.1425 Dividend","null","null","null","Apple Inc. (AAPL)"
"1620589819-848","https://finance.yahoo.com/quote/NFLX/history?period1=1293840000&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Feb 01, 2018","266.41","297.36","236.11","291.38","Netflix, Inc. (NFLX)"
"1620589814-750","https://finance.yahoo.com/quote/GOOG/history?period1=1293840000&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Aug 01, 2015","625.34","674.90","565.05","618.25","Alphabet Inc. (GOOG)"
"1620589814-718","https://finance.yahoo.com/quote/GOOG/history?period1=1293840000&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Apr 01, 2018","1,022.82","1,094.17","990.37","1,017.33","Alphabet Inc. (GOOG)"
"1620589824-947","https://finance.yahoo.com/quote/AAPL/history?period1=1293840000&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Sep 01, 2020","132.76","137.98","103.10","115.81","Apple Inc. (AAPL)"
"1620589830-1168","https://finance.yahoo.com/quote/AMZN/history?period1=1293840000&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Sep 01, 2015","499.14","549.78","490.50","511.89","Amazon.com, Inc. (AMZN)"
"1620589830-1179","https://finance.yahoo.com/quote/AMZN/history?period1=1293840000&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Oct 01, 2014","322.04","325.16","284.00","305.46","Amazon.com, Inc. (AMZN)"
"1620589835-1308","https://finance.yahoo.com/quote/FB/history?period1=1337385600&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Jul 01, 2014","67.58","76.74","62.21","72.65","Facebook, Inc. (FB)"
"1620589830-1131","https://finance.yahoo.com/quote/AMZN/history?period1=1293840000&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Oct 01, 2018","2,021.99","2,033.19","1,476.36","1,598.01","Amazon.com, Inc. (AMZN)"
"1620589814-730","https://finance.yahoo.com/quote/GOOG/history?period1=1293840000&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Apr 01, 2017","829.22","916.85","817.02","905.96","Alphabet Inc. (GOOG)"
"1620589814-725","https://finance.yahoo.com/quote/GOOG/history?period1=1293840000&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Sep 01, 2017","941.13","959.79","909.70","959.11","Alphabet Inc. (GOOG)"
"1620589835-1310","https://finance.yahoo.com/quote/FB/history?period1=1337385600&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","May 01, 2014","60.43","64.30","56.26","63.30","Facebook, Inc. (FB)"
"1620589814-714","https://finance.yahoo.com/quote/GOOG/history?period1=1293840000&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Aug 01, 2018","1,228.00","1,256.50","1,188.24","1,218.19","Alphabet Inc. (GOOG)"
"1620589824-945","https://finance.yahoo.com/quote/AAPL/history?period1=1293840000&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Nov 01, 2020","109.11","121.99","107.32","119.05","Apple Inc. (AAPL)"
"1620589824-1073","https://finance.yahoo.com/quote/AAPL/history?period1=1293840000&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Dec 01, 2012","21.20","21.24","17.90","19.01","Apple Inc. (AAPL)"
"1620589824-1027","https://finance.yahoo.com/quote/AAPL/history?period1=1293840000&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Oct 01, 2015","27.27","30.31","26.83","29.88","Apple Inc. (AAPL)"
"1620589814-716","https://finance.yahoo.com/quote/GOOG/history?period1=1293840000&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Jun 01, 2018","1,099.35","1,186.29","1,096.01","1,115.65","Alphabet Inc. (GOOG)"
"1620589824-995","https://finance.yahoo.com/quote/AAPL/history?period1=1293840000&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Oct 01, 2017","38.56","42.41","38.12","42.26","Apple Inc. (AAPL)"
"1620589814-696","https://finance.yahoo.com/quote/GOOG/history?period1=1293840000&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Feb 01, 2020","1,462.00","1,532.11","1,271.00","1,339.33","Alphabet Inc. (GOOG)"
"1620589835-1327","https://finance.yahoo.com/quote/FB/history?period1=1337385600&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Dec 01, 2012","28.00","28.88","25.15","26.62","Facebook, Inc. (FB)"
"1620589830-1197","https://finance.yahoo.com/quote/AMZN/history?period1=1293840000&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Apr 01, 2013","266.98","275.80","248.56","253.81","Amazon.com, Inc. (AMZN)"
"1620589814-728","https://finance.yahoo.com/quote/GOOG/history?period1=1293840000&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Jun 01, 2017","968.95","988.25","908.31","908.73","Alphabet Inc. (GOOG)"
"1620589824-1043","https://finance.yahoo.com/quote/AAPL/history?period1=1293840000&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Oct 01, 2014","25.15","27.01","23.80","27.00","Apple Inc. (AAPL)"
"1620589835-1226","https://finance.yahoo.com/quote/FB/history?period1=1337385600&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","May 01, 2021","326.17","328.55","313.12","319.08","Facebook, Inc. (FB)"
"1620589835-1313","https://finance.yahoo.com/quote/FB/history?period1=1337385600&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Feb 01, 2014","63.03","71.44","60.70","68.46","Facebook, Inc. (FB)"
"1620589824-1026","https://finance.yahoo.com/quote/AAPL/history?period1=1293840000&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Nov 01, 2015","30.20","30.95","27.75","29.58","Apple Inc. (AAPL)"
"1620589819-920","https://finance.yahoo.com/quote/NFLX/history?period1=1293840000&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Mar 01, 2012","15.59","17.64","14.65","16.43","Netflix, Inc. (NFLX)"
"1620589824-1083","https://finance.yahoo.com/quote/AAPL/history?period1=1293840000&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Apr 01, 2012","21.49","23.00","19.82","20.86","Apple Inc. (AAPL)"
"1620589830-1161","https://finance.yahoo.com/quote/AMZN/history?period1=1293840000&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Apr 01, 2016","590.49","669.98","585.25","659.59","Amazon.com, Inc. (AMZN)"
"1620589835-1252","https://finance.yahoo.com/quote/FB/history?period1=1337385600&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Mar 01, 2019","162.60","174.30","159.28","166.69","Facebook, Inc. (FB)"
"1620589824-1057","https://finance.yahoo.com/quote/AAPL/history?period1=1293840000&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Dec 01, 2013","19.93","20.54","19.24","20.04","Apple Inc. (AAPL)"
"1620589824-1018","https://finance.yahoo.com/quote/AAPL/history?period1=1293840000&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","May 01, 2016","23.49","25.18","22.37","24.97","Apple Inc. (AAPL)"
"1620589824-1001","https://finance.yahoo.com/quote/AAPL/history?period1=1293840000&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","May 11, 2017","0.1575 Dividend","null","null","null","Apple Inc. (AAPL)"
"1620589830-1124","https://finance.yahoo.com/quote/AMZN/history?period1=1293840000&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","May 01, 2019","1,933.09","1,964.40","1,772.70","1,775.07","Amazon.com, Inc. (AMZN)"
"1620589835-1269","https://finance.yahoo.com/quote/FB/history?period1=1337385600&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Oct 01, 2017","171.39","180.80","168.29","180.06","Facebook, Inc. (FB)"
"1620589830-1117","https://finance.yahoo.com/quote/AMZN/history?period1=1293840000&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Dec 01, 2019","1,804.40","1,901.40","1,735.00","1,847.84","Amazon.com, Inc. (AMZN)"
"1620589824-1058","https://finance.yahoo.com/quote/AAPL/history?period1=1293840000&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Nov 06, 2013","0.108929 Dividend","null","null","null","Apple Inc. (AAPL)"
"1620589835-1297","https://finance.yahoo.com/quote/FB/history?period1=1337385600&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Jun 01, 2015","79.30","89.40","78.66","85.77","Facebook, Inc. (FB)"
"1620589835-1268","https://finance.yahoo.com/quote/FB/history?period1=1337385600&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Nov 01, 2017","182.36","184.25","174.00","177.18","Facebook, Inc. (FB)"
"1620589814-742","https://finance.yahoo.com/quote/GOOG/history?period1=1293840000&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Apr 01, 2016","738.60","769.90","689.00","693.01","Alphabet Inc. (GOOG)"
"1620589819-890","https://finance.yahoo.com/quote/NFLX/history?period1=1293840000&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Sep 01, 2014","68.36","69.90","62.70","64.45","Netflix, Inc. (NFLX)"
"1620589824-991","https://finance.yahoo.com/quote/AAPL/history?period1=1293840000&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Jan 01, 2018","42.54","45.03","41.17","41.86","Apple Inc. (AAPL)"
"1620589819-899","https://finance.yahoo.com/quote/NFLX/history?period1=1293840000&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Dec 01, 2013","52.13","54.85","50.29","52.60","Netflix, Inc. (NFLX)"
"1620589824-1021","https://finance.yahoo.com/quote/AAPL/history?period1=1293840000&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Feb 04, 2016","0.13 Dividend","null","null","null","Apple Inc. (AAPL)"
"1620589814-740","https://finance.yahoo.com/quote/GOOG/history?period1=1293840000&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Jun 01, 2016","734.53","737.21","663.28","692.10","Alphabet Inc. (GOOG)"
"1620589824-984","https://finance.yahoo.com/quote/AAPL/history?period1=1293840000&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Jun 01, 2018","47.00","48.55","45.18","46.28","Apple Inc. (AAPL)"
"1620589819-863","https://finance.yahoo.com/quote/NFLX/history?period1=1293840000&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Nov 01, 2016","124.98","125.83","110.68","117.00","Netflix, Inc. (NFLX)"
"1620589830-1187","https://finance.yahoo.com/quote/AMZN/history?period1=1293840000&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Feb 01, 2014","358.98","365.87","337.73","362.10","Amazon.com, Inc. (AMZN)"
"1620589814-773","https://finance.yahoo.com/quote/GOOG/history?period1=1293840000&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Nov 01, 2013","513.97","532.01","500.62","527.82","Alphabet Inc. (GOOG)"
"1620589814-800","https://finance.yahoo.com/quote/GOOG/history?period1=1293840000&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Aug 01, 2011","304.47","306.60","244.51","269.47","Alphabet Inc. (GOOG)"
"1620589814-752","https://finance.yahoo.com/quote/GOOG/history?period1=1293840000&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Jun 01, 2015","536.79","543.74","520.50","520.51","Alphabet Inc. (GOOG)"
"1620589814-774","https://finance.yahoo.com/quote/GOOG/history?period1=1293840000&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Oct 01, 2013","438.48","518.82","419.92","513.37","Alphabet Inc. (GOOG)"
"1620589824-998","https://finance.yahoo.com/quote/AAPL/history?period1=1293840000&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Aug 01, 2017","37.28","41.13","37.10","41.00","Apple Inc. (AAPL)"
"1620589824-994","https://finance.yahoo.com/quote/AAPL/history?period1=1293840000&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Nov 01, 2017","42.47","44.06","41.32","42.96","Apple Inc. (AAPL)"
"1620589830-1194","https://finance.yahoo.com/quote/AMZN/history?period1=1293840000&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Jul 01, 2013","279.00","313.62","277.16","301.22","Amazon.com, Inc. (AMZN)"
"1620589814-709","https://finance.yahoo.com/quote/GOOG/history?period1=1293840000&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Jan 01, 2019","1,016.57","1,117.33","1,014.07","1,116.37","Alphabet Inc. (GOOG)"
"1620589814-738","https://finance.yahoo.com/quote/GOOG/history?period1=1293840000&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Aug 01, 2016","761.09","789.75","761.09","767.05","Alphabet Inc. (GOOG)"
"1620589814-746","https://finance.yahoo.com/quote/GOOG/history?period1=1293840000&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Dec 01, 2015","747.11","779.98","724.17","758.88","Alphabet Inc. (GOOG)"
"1620589819-834","https://finance.yahoo.com/quote/NFLX/history?period1=1293840000&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Apr 01, 2019","359.00","384.80","342.27","370.54","Netflix, Inc. (NFLX)"
"1620589814-731","https://finance.yahoo.com/quote/GOOG/history?period1=1293840000&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Mar 01, 2017","828.85","853.50","803.37","829.56","Alphabet Inc. (GOOG)"
"1620589819-902","https://finance.yahoo.com/quote/NFLX/history?period1=1293840000&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Sep 01, 2013","41.06","45.77","40.65","44.17","Netflix, Inc. (NFLX)"
"1620589830-1178","https://finance.yahoo.com/quote/AMZN/history?period1=1293840000&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Nov 01, 2014","306.24","341.26","292.29","338.64","Amazon.com, Inc. (AMZN)"
"1620589819-919","https://finance.yahoo.com/quote/NFLX/history?period1=1293840000&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Apr 01, 2012","16.40","16.40","11.39","11.45","Netflix, Inc. (NFLX)"
"1620589835-1258","https://finance.yahoo.com/quote/FB/history?period1=1337385600&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Sep 01, 2018","173.50","173.89","158.87","164.46","Facebook, Inc. (FB)"
"1620589814-760","https://finance.yahoo.com/quote/GOOG/history?period1=1293840000&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Nov 01, 2014","553.98","556.37","528.63","540.35","Alphabet Inc. (GOOG)"
"1620589814-684","https://finance.yahoo.com/quote/GOOG/history?period1=1293840000&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Feb 01, 2021","1,853.57","2,152.68","1,850.93","2,036.86","Alphabet Inc. (GOOG)"
"1620589814-790","https://finance.yahoo.com/quote/GOOG/history?period1=1293840000&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Jun 01, 2012","284.83","292.85","277.22","288.95","Alphabet Inc. (GOOG)"
"1620589824-957","https://finance.yahoo.com/quote/AAPL/history?period1=1293840000&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Feb 07, 2020","0.1925 Dividend","null","null","null","Apple Inc. (AAPL)"
"1620589824-1074","https://finance.yahoo.com/quote/AAPL/history?period1=1293840000&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Nov 07, 2012","0.094643 Dividend","null","null","null","Apple Inc. (AAPL)"
"1620589830-1145","https://finance.yahoo.com/quote/AMZN/history?period1=1293840000&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Aug 01, 2017","996.11","1,006.40","936.33","980.60","Amazon.com, Inc. (AMZN)"
"1620589814-707","https://finance.yahoo.com/quote/GOOG/history?period1=1293840000&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Mar 01, 2019","1,124.90","1,231.79","1,123.30","1,173.31","Alphabet Inc. (GOOG)"
